용수구역명,연도,연평균 일평균기온(℃), 계절별 평균기온(℃ 3-5), 계절별 평균기온(℃ 6-8), 계절별 평균기온(℃ 9-11), 계절별 평균기온(℃ 12-2),폭염일수,한파일수,연평균 강수량(mm),계절별 강수량(mm 3-5),계절별 강수량(mm 6-8),계절별 강수량(mm 9-11),계절별 강수량(mm 12-2),강수일수(일), 유효강수일수(일), 일강수량 80mm 이상일수(일), 최대 연속무강우일수(일), 10일 연속무강우일수(회),기준증발산량(FAO Penman-Monteith), 기준증발산량(수정 Penman), 논면적(ha),밭면적(ha),생육기(5-9월) 강수량(mm),생육기(5-9월) 최대 연속무강우일수,연평균 유효우량(mm)(논),논-순용수량(mm),밭-순용수량(mm),논-조용수량(천㎥),밭-조용수량(천㎥),일최대강우량,5일누적 최대강우량
고죽,1988,12.3,11.4,21.7,14.6,1.5,1,0,927.9,103.6,361.9,404.5,57.9,129,43,1,60,12,994.2,1380.9,1721.7,705.9,721.3,19,409.7,920.8,190.9,18563.2,1684.3,133.7,206.1
고죽,1989,12.2,11.6,20.6,14,2.6,1,0,1580.1,194.7,608.8,442.4,334.2,153,61,2,50,8,831.8,1116.8,1676.3,700.2,832,24,545.8,783.7,110.9,15383.2,970.4,111.9,171.8
고죽,1990,12.4,11.2,21.8,15.2,1.4,1,4,2011.7,287,609.9,830.6,284.2,157,73,3,21,9,842.2,1135,1676.3,684.7,1286.1,18,676.3,644.9,59.5,12659.2,509.5,240.8,370
고죽,1991,12,10.1,22.1,14.3,1.1,0,1,1008.7,162.8,414.1,162.4,269.4,123,36,1,36,15,869.3,1168.8,1668.4,685.6,621,24,447.5,889.7,169.5,17380.5,1452.8,128.3,159
고죽,1992,12.4,10.8,22,14.3,2.4,4,0,1556.4,315.2,628,416.7,196.5,142,57,2,28,12,808.2,1077,1665.9,673.9,1015.2,19,613.2,749.9,82.6,14628.4,695.5,139.4,167.5
고죽,1993,11.7,10.6,19.4,14.7,1.7,0,0,1405.3,244.8,807.8,168.8,183.9,124,56,1,41,12,808.5,1093.2,1605.9,647.9,965.5,21,805.6,589.7,99.5,11088.6,806,178.3,236.3
고죽,1994,13.2,11.2,24.1,15.2,2,8,0,1109.2,124.3,392.8,461.1,131,112,39,2,58,11,935.7,1240.5,1527.5,629.2,525.4,24,436.4,1034.4,198.4,18503,1560.5,187.2,221.7
고죽,1995,12.2,10.8,22.4,14.5,1.1,7,0,1097.5,155.8,725.3,157.9,58.5,120,42,2,40,8,905.6,1225.1,1612,569.6,886.1,26,505,846.8,193.9,15985.1,1380.6,102,324.6
고죽,1996,11.5,9.8,21,14,1.2,3,1,1249.6,160.2,745.9,185.7,157.8,122,52,2,111,11,835.4,1123.5,1595.4,482.4,808.1,38,536.8,811.4,144.8,15158.3,873,174.5,280
고죽,1997,12.7,12,22.9,14.1,1.5,6,0,1402.5,444.6,246.6,516,195.3,120,51,3,29,13,900.2,1199.9,1619,452,924.6,19,529,935.6,178.3,17738.1,1007.5,142.3,150.5
고죽,1998,13.1,13,21.1,15.6,2.4,0,1,1797.7,181,1126.1,322.5,168.1,166,67,2,35,11,862.5,1156.7,1632.5,449.4,1368.3,16,820.1,512,46.5,9787.6,261.2,194,315.4
고죽,1999,13,11.4,22.4,15.2,2.6,1,0,1722,381.9,746.1,586.3,7.7,126,50,6,105,11,933.7,1266.2,1637.4,448.2,1345.1,18,530.1,826.6,139.5,15848.3,781.6,195.7,409.4
고죽,2000,12,10.8,22.7,13.6,0.9,5,0,1345.2,103.1,725.2,412.5,104.4,124,47,2,49,10,918,1239.6,1631.4,442.5,1143.4,22,587.1,820.4,193.2,15671.6,1068.8,93.3,232.2
고죽,2001,12.2,11.7,22,14.9,0.1,1,4,1164.2,42.1,416.8,583.1,122.2,142,40,2,60,10,926.4,1243.9,1629.6,444.9,735.5,41,384.8,941.6,211.5,17968.6,1176.2,99.1,194.5
고죽,2002,12,12.1,21.4,12.4,2,8,0,1550.3,150.8,899.1,272.7,227.7,133,57,4,43,10,879.9,1173,1623.6,419.9,1203.2,15,612.3,796.7,88.9,15145.7,466.4,295.5,424
고죽,2003,11.7,10.1,21.2,14.3,1,1,3,1899,304.4,739.3,755.2,100.1,151,68,5,24,9,792.1,1049.3,1613,414.1,1276.2,17,758.2,647.8,39.3,12234.4,203.3,121,225.7
고죽,2004,13.2,12.1,22.6,15.2,2.7,8,2,1587.3,152.9,1114,256.5,63.9,115,42,5,63,10,970.8,1303.1,1586.2,412.6,1360.8,21,597.6,851.5,199.4,15815.9,1028.3,241,387.1
고죽,2005,12,10.4,23.2,14.9,-0.8,9,3,1349.2,273.1,583.3,411.6,81.2,121,51,3,41,12,939.5,1260.4,1582.7,409.7,969.9,22,596.7,867.8,144.8,16082.5,741.3,105,129
고죽,2006,12,10,21.6,14.9,1.2,1,0,1609.2,241.2,783.3,481.9,102.8,134,53,2,60,11,834.6,1121.5,1586.8,386.3,1037.4,20,712.7,690.1,90.7,12822.3,437.8,232,275.6
고죽,2007,13,11.8,22.5,14.8,2.7,7,0,1264.7,242.1,471.9,519,31.7,164,59,2,58,12,891.8,1196.2,1582.9,383.6,971.8,15,615.9,791.8,118.7,14675.3,569.3,87,191.5
고죽,2008,13.1,12.4,22.5,15.5,1.7,7,0,1415,187.4,796,281.9,149.7,129,45,4,56,12,932.2,1233.6,1559.5,406.3,995.9,28,645.8,746.2,178.7,13626,907.6,148,252.5
고죽,2009,12.8,12.5,21.7,14.9,2.2,0,0,1420.1,244.9,833.6,270.9,70.7,127,52,3,38,14,942.6,1259.3,1538,412.6,904.6,15,608.5,825,177.5,14857.3,915.5,149.5,274.3
고죽,2010,12.4,9.6,23.7,14.8,1.3,9,0,1283.6,353.2,385.2,370.5,174.7,151,57,1,31,14,896.6,1192.3,1521.5,408.9,806.7,18,532.2,875.4,134.9,15596.3,689.7,93,172.5
고죽,2011,12.2,10.3,22.5,15.5,0.2,6,2,1656.1,201.4,893.9,343.5,217.3,139,63,2,38,11,866.7,1157,1506.5,402.6,1149.3,12,720.6,719.4,110.6,12690.9,556.5,139,263
고죽,2012,12.1,11.3,22.8,14.4,-0.3,7,1,1217.7,264.4,533,329.2,91.1,137,51,1,40,12,828.6,1086.1,1503.8,411.2,812.6,15,609.1,750.6,159,13216.1,817.4,175,198
고죽,2013,12.9,11.2,24.5,14.8,1.1,14,1,1115.7,195.3,499.3,265,156.1,148,45,2,39,9,922.8,1206,1518.6,392.2,754.7,28,441.3,973.1,180.2,17303.8,883.7,102,169
고죽,2014,13.2,13.1,22.9,15.5,1.2,4,0,1104,164.2,464.9,272.2,202.7,144,47,1,24,12,919.1,1187.5,1493.9,403.8,670.9,22,506.6,902.2,208,15782.2,1049.7,138,154.1
고죽,2015,12.7,11.8,22.1,14.1,2.4,4,0,1127.7,91.4,489.4,504.4,42.5,135,43,1,68,8,914.7,1184.1,1461.6,397.7,512.1,56,442.4,925.7,266,15842,1322.3,114.5,192.2
고죽,2016,12.8,12.3,23,14.7,1.3,4,4,1333.8,145,726.9,295.3,166.6,143,52,3,79,10,854.4,1091.9,1464,378.8,888.6,32,507.2,847.8,154.6,14534.4,732.1,206.4,336.9
고죽,2017,13.2,13.5,23.1,14.4,1.5,7,0,1208.2,120.7,764.9,227.1,95.5,130,50,1,49,10,914.3,1182.9,1457.5,374.8,840.6,17,552.5,783.2,183.4,13366.2,859.2,89.4,201.8
고죽,2018,12.7,12.3,24,14.2,-0.1,15,6,1777,320.3,856.9,531.1,68.7,117,51,5,61,10,907.8,1172.9,1412.2,394.2,1046.6,24,653.9,866.4,184,14326.5,906.6,226.2,309
고죽,2019,13.8,13.3,23.5,15.5,2.8,10,0,1355.5,131,625.7,552.7,46.1,117,41,2,57,10,955.2,1242.3,1394.8,391.6,841.3,36,516,895.2,174,14621.5,851.9,203.7,209.5
고과,1981,13,12.4,24.3,13.9,1.2,16,0,1804.6,158.1,767.8,783.3,95.4,116,47,6,24,14,892.7,1080.3,2130.1,1773.9,1543.3,20,622.4,639.7,198.6,15258.9,4403.3,487.1,638.9
고과,1982,13.7,12.9,23.8,16,2,15,0,1305.6,251.6,727.8,248.6,77.6,110,45,4,58,13,926.6,1122.3,2152.1,1754.9,843.2,24,513.4,815.8,240.8,19660.3,5282.8,160.7,297.5
고과,1983,13.7,12.8,24,16,1.9,12,0,1463.3,449.8,561.8,355.4,96.3,122,62,2,30,12,905.7,1092.6,2157.4,1729.3,1007.3,16,743.3,662,99.9,15994.3,2160.1,81.9,167.5
고과,1984,13.2,11.8,24.8,15.3,0.8,9,0,1282.2,196.4,785.9,265,34.9,106,49,2,38,11,912.4,1105.8,2172.2,1708.5,1021.3,22,837.3,461.1,117.9,11215.7,2516.9,114.4,157.2
고과,1985,13.5,12.2,24.5,16.2,1,16,1,2484.7,660.1,1235.2,480.5,108.9,146,71,7,54,8,887.5,1063.4,2167.9,1699,1871,18,672.4,705.1,180.1,17118.4,3825.1,202.9,547.2
고과,1986,13.2,12.6,23.5,14.3,2,13,0,1645.8,369.6,920.2,284,72,126,49,6,48,12,900.7,1087.6,2172.1,1690.7,1375.5,24,762,549.6,141.8,13368.8,2997.6,150.7,216.7
고과,1987,13.7,12.1,23.7,15.8,2.7,3,0,1689.6,313.2,1122.6,169.7,84.1,136,58,3,46,10,865,1030.4,2438.5,1427.1,1287.2,18,801.7,510,128.3,13927.7,2288.6,216.8,342.6
고과,1988,13.5,11.9,24.3,15.3,2.5,12,0,919.9,326.8,506.2,58,28.9,120,31,2,54,8,903.6,1086.3,2443.8,1414.5,688,20,623.2,751.1,226,20554.8,3995.4,103,116.9
고과,1989,14.1,13.3,23.6,15.3,3.9,2,0,1370.6,167.8,798.8,181.6,222.4,121,63,2,104,11,907.1,1096.2,2433.5,1404.3,1003.1,23,766.7,536.1,147.5,14609.3,2588.5,121.3,182.4
고과,1990,14.4,12.7,25.2,16.5,3.1,27,1,1496.4,517,622.8,185.8,170.8,114,60,2,45,8,909,1085.6,2438,1388.2,963,24,789.5,604.7,152.4,16508.8,2644.2,139.7,207.8
고과,1991,13.6,12.3,24,15.1,2.7,8,1,1354.4,349.3,774.1,139.8,91.2,121,53,2,62,13,850.2,1013.4,2425.4,1378.2,1002.7,18,728.2,543.2,107.4,14752.5,1850.2,167,185.5
고과,1992,13.5,12.7,23.6,14.6,3.2,5,0,1074.6,428.5,282.5,275,88.6,99,41,4,30,15,908.4,1118.3,2404,1383.6,682.5,22,425.2,940.2,247.1,25310.1,4274,135,151.5
고과,1993,12.7,11.6,22.1,15,1.9,0,0,1565.5,231.8,1009.5,178.5,145.7,125,58,3,39,8,855.4,1126.4,2582,1387.2,1150.8,20,796.5,557.6,133.1,16121.1,2308,147.5,240.5
고과,1994,14,12,25.3,15.8,2.5,32,0,1059.5,323,480,183,73.5,95,42,1,34,13,959.3,1229.3,2549.6,1416.5,660.5,29,513.5,948.9,307.9,27092.9,5452.4,160.5,243.5
고과,1995,13,11.6,24,14.3,1.7,18,0,818,320.5,339.5,92.5,65.5,113,33,1,28,12,894.7,1139.9,2549.8,1419.8,500,28,429,915.3,257.4,26135.7,4568.9,91,118.5
고과,1996,13.1,11.2,23.7,15.4,1.8,10,0,1186.4,329,598,175.9,83.5,120,54,1,61,11,918.7,1213.2,2529.6,1426.5,691.5,28,663.1,733,208.2,20763.1,3712.2,93,154
고과,1997,13.8,12.6,24.1,15.5,2.6,8,1,1355,392.5,622,254.5,86,121,43,2,85,11,923.2,1194.4,2514.4,1429.3,777.5,25,531.8,822.7,321.4,23164,5742.7,127,170.5
고과,1998,14.4,13.7,23.4,16.5,4,0,0,1774.3,409,787.5,454.5,123.3,127,52,3,38,8,888.3,1142.1,2515.9,1414.8,1283,28,739.5,609.5,133.4,17173.3,2358.8,270,374
고과,1999,13.7,12.9,22.7,15.7,3.2,0,0,1906.5,380,1124,318,84.5,125,61,6,57,11,903.1,1177.2,2531.8,1396,1517,13,893.5,454.6,31.7,12887.6,553.5,148,296
고과,2000,13.5,12.1,24,14.9,2.8,1,0,1262.9,129.5,829.5,285,18.9,103,38,2,69,9,958.5,1261.1,2528.5,1390.1,1139,13,853.5,469.7,146.7,13299.4,2548.7,165,191
고과,2001,13.8,12.7,23.9,15.6,2.9,3,0,838.5,103,459,125,151.5,94,37,1,57,12,1042.1,1308.9,2527.7,1379.8,559.5,20,435.1,966.2,345.3,27347.9,5955.7,121,145
고과,2002,13.8,13.4,23.3,14,4.3,3,0,1802.3,314.5,1245,160,82.8,134,52,3,32,9,855.1,1095,2526.3,1369.9,1455.5,26,744.7,519.2,91.7,14687.4,1569.9,404,414.5
고과,2003,13.2,12.1,21.8,15.9,2.8,0,0,2077,527,1044.5,411,94.5,138,62,4,48,11,804.6,1029.1,2521.6,1366.8,1585,17,956.9,266.7,47.7,7532.4,814.5,289.5,314
고과,2004,13.9,12.4,24,15.5,3.4,11,0,1558,312,826,314,106,122,45,5,76,10,887.6,1130.6,2540.1,1332.3,1199,29,617.2,714.9,232.9,20335.1,3878,135,269.5
고과,2005,13.3,11.9,24,16,0.9,2,0,1337.1,390.6,636.5,236,74,113,50,1,51,11,886.4,1128.5,2532.5,1318.5,953.5,19,820.7,532.4,103.4,15099.3,1705,100.5,122.5
고과,2006,13.8,11.9,23.9,16.2,3.1,13,0,1602.2,398,927,185.5,91.7,136,56,2,34,12,855.2,1080.8,2508,1313.5,1248,25,795.1,549.6,137.4,15435.1,2256.2,204.5,337
고과,2007,14.3,12.3,24,16,4.5,12,0,1803.9,338.5,659.5,691.5,114.4,130,53,4,60,10,854.9,1086.5,2487.3,1301.5,1393.5,20,700.8,586.2,120.1,16328.4,1953.2,239,446
고과,2008,13.9,12.8,23.9,16.2,2.6,8,0,944.7,305.2,490,84.5,65,105,38,0,60,8,875.1,1121.1,2447.3,1293.5,664.1,39,518.6,772.3,235.8,21163.7,3813.1,77,160.5
고과,2009,14,13.2,23.4,15.8,3.5,0,0,1286.2,361,677.7,158.2,89.3,106,49,3,70,9,902,1169.8,2696.8,1292.1,898,21,553.8,746,171.9,22527.4,2777.2,126,196.6
고과,2010,13.8,11.7,24.7,15.8,2.8,5,0,1533.2,472,681.2,224.7,155.3,133,55,3,49,11,865.9,1113.1,2656.4,1266.8,1036.1,33,706.3,583.1,148.7,17346.1,2353.8,111,161
고과,2011,13.7,11.9,24.5,16.8,1.5,12,0,1716.1,308.7,1060.8,252.5,94.1,126,52,4,65,13,879.1,1136.2,2616.2,1282.1,1244.9,18,610.1,659.7,165.5,19328.2,2651.8,305.5,367
고과,2012,13.6,13,24.8,15,1.4,7,0,1791.9,476.6,766,414.1,135.2,126,60,7,49,9,894.1,1152,2613.1,1334.4,1132.7,34,650.9,581.2,220.6,17008.1,3679.2,128,219.5
고과,2013,14.1,12.4,25.3,16,2.5,15,0,1182.8,385.2,492.9,208.5,96.2,95,37,2,31,14,914.8,1160.8,2675.4,1246.9,802.2,21,498,787.5,191.8,23592.4,2989.1,132.5,185.5
고과,2014,14.1,13.5,23.4,16.1,3.1,1,0,1851.4,329.7,1143.8,317.9,60,127,66,2,44,9,857.8,1089.2,2548.9,1264.5,1388.2,16,839.3,485.5,30.6,13856.9,483,306.5,393
고과,2015,14.2,13.2,23.3,16,4,4,0,1379.7,529,529.5,214.9,106.3,137,51,4,35,13,850.1,1053.9,2497.8,1309.9,765.8,18,640.5,748,165.3,20922.7,2706,123,206.5
고과,2016,14.2,13.2,24.5,16.1,3.1,16,0,1641.9,477.1,338.2,603.1,223.5,162,52,2,30,13,844.5,1023.4,2489,1236.6,768.6,24,533.4,826.7,193.8,23043.6,2995.9,179.7,184.1
고과,2017,13.8,13,24.6,15.2,2.2,7,0,1115.4,130.8,654,267.6,63,121,32,4,72,10,904.2,1126.3,2426.2,1248.6,810.7,27,489.1,737.8,250.1,20045.4,3904.3,162.6,224.9
고과,2018,13.7,13.3,25.1,14.5,1.6,22,1,1458.8,431.3,485.8,448.1,93.6,138,49,3,42,12,871.2,1066.3,2371.5,1254.7,827.4,18,535,772.9,207.4,20526.2,3253.2,155.5,275
고과,2019,13.9,12.7,23.6,16,3.2,6,0,1676.5,287.4,713.3,597.3,78.5,132,41,6,55,13,844.3,1051,2347.2,1247.7,1146.1,24,636.4,629.8,112.1,16552.4,1748.3,225.3,309.5
곡고,1981,11.4,11.6,24.3,11.8,-2.3,12,17,1329.6,134,880.1,220.2,95.3,122,51,2,46,12,810.8,1018.8,2588,1069.3,1061.4,24,666.2,701.2,157.3,21053.5,2101.9,119.1,190.6
곡고,1982,12.3,12,23.7,14,-0.6,7,5,951.5,180.7,546.1,156.2,68.5,112,42,0,33,14,836.1,1006.6,2585.2,1042.8,623.5,33,559.8,829.9,213.9,24887.6,2788.9,61.6,116.5
곡고,1983,12.4,12.4,24.2,14,-1.3,18,9,1021.3,245.4,395.6,292.7,87.6,137,59,0,24,12,804.1,944,2578.8,1004.3,691.7,15,582.7,832.8,165.6,24914,2078.3,59.2,165.1
곡고,1984,12,11.2,24.9,13.4,-1.9,19,18,1585.9,229.2,829.9,493.8,33,117,45,7,92,8,807.8,961.3,2584.7,981.5,1298.6,20,743.6,650,90.9,19488.8,1115.3,181.2,394.1
곡고,1985,12.3,12,24.4,14,-1.6,21,9,1903.9,330.3,877.7,600,95.9,151,65,5,54,9,795,946.7,2593.8,958.3,1445.5,24,826.3,611.9,141.8,18411.3,1699.1,123.4,237.8
곡고,1986,11.8,11.5,23.5,12.4,-0.6,10,8,1347.5,230.9,761.1,254.9,100.6,135,47,0,45,10,791,951.3,2602.2,926.3,1049.5,12,787.8,609,24,18385.7,277.4,78.1,186.8
곡고,1987,12.4,11.4,23.8,13.9,0.3,5,3,1396.9,198.3,903.8,177.5,117.3,128,54,1,41,12,776.4,932.3,2588.1,993.2,1018.9,24,781.7,591,145.6,17744.5,1807.3,107.4,245.8
곡고,1988,12.2,11.1,24.5,13.3,-0.2,21,1,800.4,206.4,481.2,63.2,49.6,120,34,1,66,10,814.5,973.5,2608.5,954.4,611.7,20,460,946.7,246.2,28648.8,2937.4,106.9,220.2
곡고,1989,12.8,12.4,23.5,13.4,1.9,10,0,1855.9,140.1,1166,324.7,225.1,136,66,6,29,12,799.4,958.1,2628.3,930.1,1419.5,23,784.2,530,119,16160.2,1383.8,145.6,349.4
곡고,1990,13.1,11.6,24.9,15,0.9,30,6,1402,253.8,725.4,223.9,198.9,141,68,1,32,10,799.5,965.9,2632.6,906.6,1010.6,27,765.2,661.4,158.5,20200.6,1795.8,127.9,216.7
곡고,1991,12.4,11.9,24.1,13.2,0.3,20,4,1495.9,261.7,927.3,180.2,126.7,129,49,4,40,13,810.9,982.2,2635.2,906.7,1111.4,25,676.9,650,182,19870.3,2062.3,115.2,219.6
곡고,1992,12.8,12,24.3,13.5,1.1,20,0,859.6,192.2,372.5,203.3,91.6,141,44,0,37,13,908.7,1124,2626.2,890.5,567.3,37,424.9,1066.2,269.6,32483.9,3001.3,77.5,153.4
곡고,1993,11.7,11.7,22.4,12.6,0.1,0,4,1263.1,214.7,768.5,190.4,89.5,129,55,1,39,9,795.7,987.6,2608.8,880.4,965.5,20,837.2,548,97,16584.7,1067.2,90,172
곡고,1994,12.1,10.4,24.8,13.3,-0.5,31,6,565.1,141.8,222,143,58.3,99,26,0,36,12,838.3,1016.5,2582.6,877.1,325.5,31,299,1144.7,336.2,34297.1,3685.8,56,75
곡고,1995,11.3,10.5,23.8,12,-1.3,11,7,905.3,188.5,490,146.3,80.5,127,45,1,36,9,785.3,960,2457.4,895,643,22,491.8,855.6,174.5,24392.3,1951.9,92.5,179
곡고,1996,11.5,9.8,23.7,13.3,-1.1,19,11,1124.5,203,666.5,197.7,57.3,127,45,2,60,12,795,985.7,2448.4,871.9,752.5,22,628.5,746.5,129.5,21202.4,1410.9,109.5,162
곡고,1997,12.1,11.6,23.7,13.2,-0.2,12,5,1678.9,278.5,1074,194.5,131.9,134,52,4,50,10,878.7,1134.8,2423.4,853,1265.5,14,746.5,761.3,193.1,21404.6,2058.6,151.5,301.5
곡고,1998,13.3,13.4,23.9,14.5,1.2,8,4,1828.7,288.1,1174,296.1,70.5,156,60,3,41,11,790.3,990.4,2414.4,837.3,1471.5,20,779.9,584.7,58.1,16378,608.6,130,223.5
곡고,1999,12.7,12.2,24.2,14.2,0.1,18,5,1450.3,287.7,677.2,401.5,83.9,156,60,1,46,11,822.8,1010.7,2406.3,821,1064.7,20,808.6,620.2,121.6,17312.1,1248.2,90.5,163.5
곡고,2000,12.1,11.1,24.6,13,-0.4,17,6,1475.5,68,1062.1,289.5,55.9,124,47,3,54,8,820.8,1023.9,2404.8,808.4,1295.6,25,884.4,452.2,120,12616.5,1212.5,115,229.5
곡고,2001,12.5,11.9,24.6,13.6,-0.2,20,5,1467.5,148.8,942.5,202.5,173.7,117,47,4,58,11,879.9,1097.2,2400.8,802.3,1127.5,35,709.5,752.2,241,20950,2416.9,150,205.5
곡고,2002,12.6,12.7,24,12.1,1.5,11,0,1624,256,1042.5,180.7,144.8,138,54,3,35,12,887,1115,2393.8,789.3,1246,25,745.3,730.5,146.7,20286.7,1447.1,170.5,314
곡고,2003,12.6,12.7,23.1,14.4,-0.1,4,8,2050.1,460,1128.5,351,110.6,150,78,3,25,12,850.5,1067.6,2382.4,790.9,1580.5,16,1043.3,375.8,62.7,10386.9,619.5,106.5,208
곡고,2004,12.5,11.6,24.2,13.4,0.5,20,7,1538.9,244.8,940,267.5,86.6,128,49,3,76,11,872.3,1077.1,2367.2,795.5,1264,18,752.6,707.6,176.7,19431.5,1757.4,218,376.5
곡고,2005,12.1,11.4,24.8,14,-2.2,20,12,1126.2,217.5,681,159,68.7,142,56,0,57,12,877.3,1081.6,2359.4,794.9,859.5,16,715.5,715,138.4,19569.8,1374.8,55.5,140.5
곡고,2006,12.9,11.8,24.5,14.2,0.9,22,3,1381.5,288,887.5,98,108,130,52,1,34,12,846.5,1053.9,2337.2,790,1121.5,17,836.8,657.3,118.6,17821.6,1171,84,177.5
곡고,2007,13,12,24.8,13.5,1.7,20,0,1815.2,253.4,832.5,591.5,137.8,141,63,5,36,13,789.9,982.2,2300.8,782,1444,19,815.9,564.2,95.2,15058.4,930.7,138.5,255.5
곡고,2008,12.7,12.3,24.1,14.6,-0.2,13,1,816.3,230.1,485.4,51.4,49.4,130,38,1,44,10,835.8,1052.1,2267,799,662.6,32,595.9,827.3,172.6,21757.9,1723.9,81,126.5
곡고,2009,12.5,12.5,23.8,13.1,0.3,5,5,1313.5,225.7,907.9,85.6,94.3,142,44,5,54,10,848.4,1068.7,2117.3,904,1106.9,29,664.2,817.2,154,20073.7,1739.7,162.5,260
곡고,2010,11.7,9.6,24.3,13.5,-1,11,11,1423.3,235.6,808.1,224,155.6,166,59,2,49,12,776.3,978.9,2064.1,950.8,1058.6,18,723.1,647.5,103.7,15505.7,1232.6,169.5,243.7
곡고,2011,12,10.6,24.6,14.6,-2,10,23,1342.5,228.2,676.2,370.1,68,136,46,4,48,11,818.2,1041.3,2032.2,963.5,982.8,29,603,797.2,202.3,18793,2436.2,163,225.6
곡고,2012,12,12,25,12.7,-1.9,20,15,1518.1,223.8,813.5,399.8,81,141,52,1,75,10,868.8,1088.8,2046.6,1001.9,1138.7,21,719,664.3,234,15771.2,2930.2,109,267
곡고,2013,12.6,11.1,25.6,14.2,-0.7,22,8,1396.6,211.3,811.2,281.4,92.7,131,49,2,39,13,905.7,1143.8,2032.9,978.9,982.6,20,571.8,892.9,182.1,21057.2,2227.7,178,351
곡고,2014,12.8,12.7,23.4,14.3,0.5,5,0,1259.5,209.9,703.4,283.7,62.5,137,50,1,81,9,877,1124,1962.6,1026.5,857.3,21,616.5,769.2,129.9,17513,1666.3,86.4,197.4
곡고,2015,12.9,12.1,23.3,14.8,1.3,12,0,869,179.6,319.9,264,105.5,128,48,0,30,11,893.6,1146.1,1918.2,1071.9,414.2,26,411.5,1018.5,222.3,22663.3,2978.5,67.2,85.5
곡고,2016,13.5,13.3,25,15,0.7,30,4,1388.5,328.1,489,446.2,125.2,135,61,2,44,10,923.4,1172.6,1889.9,1006.3,795.8,14,573.9,945.7,159.5,20734.8,2005.9,113.4,209
곡고,2017,12.8,12.3,24.7,13.8,-0.1,18,3,851.3,127.5,412.3,216.9,94.6,138,38,1,58,8,911,1162.5,1812.4,1063.3,559.7,51,482.1,898.2,223.6,18884.6,2972.4,82.1,96.7
곡고,2018,13.1,13.4,25.8,13.5,-0.7,38,12,1431.7,351.3,762.5,219.6,98.3,118,51,4,41,14,939.8,1188.9,1809.5,1054.6,944.2,22,539.2,985.9,276,20695.2,3638.7,158.9,296.7
곡고,2019,13.4,12.3,24.2,15.5,1.2,13,0,1332.8,160,693.3,378.4,101.1,125,47,2,38,12,891,1127.9,1719.5,1118.8,915,20,655.2,760.2,137.2,15165.4,1918.3,144.1,201.7
연전,1981,10.9,11.5,24.2,11.4,-3.8,14,31,1134.7,92,756,234.8,51.9,121,47,3,46,11,828.3,1060.9,4450.6,2828.7,941.3,24,631.5,649.1,184.1,33015.5,6510.8,83.5,177.9
연전,1982,12.1,11.9,24.1,13.6,-1.4,14,8,850.2,191,424.4,164.9,69.9,117,40,0,52,12,890.8,1130.2,4480.8,2785.5,542.1,39,494.7,886,324.3,45371.5,11292.7,61.5,110.7
연전,1983,12.1,12.5,24.2,13.6,-2.1,12,15,1238.1,278.1,636,277,47,135,52,2,38,11,855.9,1072.1,4476.8,2738.5,927.4,16,768.5,634.6,157.9,32468.7,5406.8,113,125.1
연전,1984,11.4,11,25.3,13,-3.6,26,26,1103.5,197.9,567.2,292.7,45.7,131,44,1,50,13,856.1,1073.2,4482.9,2703.6,827.5,21,660.1,741.8,185,38003,6251.4,101.8,179.4
연전,1985,11.9,11.6,25.1,13.6,-3,29,25,1372.1,250.6,556.6,475.2,89.7,163,55,0,60,12,835.2,1044.4,4480,2668.6,918.1,43,634.2,775.8,181.5,39718.8,6054.5,78,124.5
연전,1986,11.3,11.4,23.7,12,-2.3,6,16,1157.5,160.9,676.7,243.3,76.6,142,48,1,41,12,834.2,1056.2,4484.5,2640.4,909.9,17,689.9,655.7,101.5,33607.6,3351.2,100.5,172.7
연전,1987,12.1,11.1,24,13.7,-0.6,6,2,1656.2,176.5,1229.9,129.5,120.3,135,56,2,41,9,823.6,1041,4415.5,2460.5,1333.4,24,863.3,406.4,163.1,20508.4,5016.1,224.7,325.7
연전,1988,11.8,11,24.5,12.7,-1.3,14,9,878.9,135.5,623.9,76.3,43.2,133,35,0,103,12,877.4,1117.4,4463.7,2355.7,714.4,20,481.9,843,270.2,43005.9,7955.1,67.7,222.3
연전,1989,12.6,12.5,23.8,13,1,11,2,1280.3,156.2,611.1,362.1,150.9,133,53,1,32,13,887.8,1120.7,4473.8,2328.5,940.6,21,611.1,736.5,195.5,37657.5,5690.1,110.3,196.9
연전,1990,12.9,11.8,24.9,14.8,-0.2,23,8,1473.7,211.7,794.7,260.3,207,152,60,4,43,10,814.7,1021.8,4444.9,2267.5,1060.3,14,595.2,729.4,186.5,37053.1,5286.3,91.5,207.4
연전,1991,12.1,11.7,24.3,12.8,-0.7,9,8,1143.6,217.6,536.7,251.4,137.9,130,52,1,29,15,891.5,1144.4,4376.7,2241.7,838.2,19,645.8,715.4,249.8,35785.5,6999.5,88.4,159.3
연전,1992,12.4,11.9,24.1,13,0.4,12,0,990.1,240,434.3,246.5,69.3,144,42,2,36,13,882.3,1133.7,4343.1,2223,711.5,14,536.1,884.3,197.3,43890.8,5483.3,97.1,153.2
연전,1993,11.9,11.5,22.8,13.6,-0.5,0,2,1301.8,214.9,750.9,233.1,102.9,161,51,4,70,9,826.5,1059.1,4284.1,2210.6,1004.7,14,743.4,587.4,121,28761.1,3342.8,112.2,168.5
